n_samples,sr_hz,duration_s,mean,std,rms,rms_dbfs,peak_abs,crest_factor,zcr_mean,zcr_std,spectral_flux_mean,spectral_flux_std,top1_freq_hz,top1_power,top2_freq_hz,top2_power,top3_freq_hz,top3_power,dom_freq_hz,spectral_centroid_hz,spectral_spread_hz,spectral_skewness,spectral_kurtosis,spectral_flatness,spectral_entropy,rolloff85_hz,rolloff95_hz,band_0_250_ratio,band_250_500_ratio,band_500_2000_ratio,band_2000_5000_ratio,band_5000_8000_ratio,freq_p25_hz,freq_p50_hz,freq_p75_hz,path,nombre_archivo,clase
214769,16000.0,13.4230625,-0.01305554248392582,0.508004367351532,0.5081720948219299,-5.879783739573377,1.0,1.9678372940773399,0.2781505882740021,0.09782364219427109,0.5537461042404175,0.10339007526636124,1102.5799812822147,6836978.5,1102.6544799295987,6371881.5,1102.7289785769826,6018640.5,1102.5799812822147,2293.9454970563843,1166.3415389756376,1.1732780419529418,7.254201177730788,0.0718706405559005,0.8558215408820679,3255.2183974409713,3436.1011132891613,0.004562599771096217,0.004662492804537787,0.42508939293959547,0.5504120839360133,0.015273430548757223,1145.1187089384407,2292.844870535319,3139.8944912906422,data\raw\Training_data\86.wav,86.wav,4
76774,16000.0,4.798375,-0.019039997830986977,0.3798900544643402,0.38036689162254333,-8.395945850013414,1.0,2.6290405974459756,0.18206605315208435,0.06352659314870834,0.5474557876586914,0.11249242722988129,1169.7710162294527,1201233.5,1126.6314116758276,1032144.25,1124.5473728085028,997745.0625,1169.7710162294527,1475.365195995245,891.5241016743607,2.3182967481391663,12.31426461399541,0.05202367796058296,0.8139059420107331,2322.244509860109,3219.6316461302004,0.009133728492061614,0.005728395940841906,0.7573135357090873,0.2220984143699159,0.005725818931719234,939.9015291635188,1160.3928413264907,1863.7559590486362,data\raw\Training_data\87.wav,87.wav,4
119646,16000.0,7.477875,-0.018238231539726257,0.39618873596191406,0.39660829305648804,-8.032764179265069,1.0,2.5213794504734985,0.18196631968021393,0.06222257763147354,0.5328801870346069,0.11453177779912949,838.0723133243067,3134127.5,840.3456864416696,3103979.0,837.2699463417081,3051910.25,838.0723133243067,1454.5159631541005,886.0496270614552,2.1831188153391627,11.681406460759366,0.05399158901512053,0.8252747955650038,2382.6287548267387,3209.066746903365,0.009420617623668595,0.008453582846524062,0.7433483163409379,0.23345821518629836,0.005318606679891605,849.9740902328535,1144.0415893552647,1935.844073349715,data\raw\Training_data\88.wav,88.wav,4
392232,16000.0,24.5145,-0.010731733404099941,0.5126533508300781,0.512765645980835,-5.801621583230052,1.0,1.9502086534817815,0.2315599024295807,0.09108754247426987,0.549439013004303,0.10029849410057068,1064.87996899794,8231964.0,830.9367925105549,7908108.0,3085.4800220277793,6649668.5,1064.87996899794,1936.6918650506943,1119.2486259791597,1.436466541548547,7.559987977526136,0.07418999352786107,0.8692819068858941,3117.4610944543024,3336.1072018601235,0.006445794535597269,0.006792408227504664,0.576861299315573,0.3987828858360583,0.011115669602662314,1052.1935997062963,1484.019661832793,2974.892410614126,data\raw\Training_data\89.wav,89.wav,4
147581,16000.0,9.2238125,-0.012602929025888443,0.540132462978363,0.5402795076370239,-5.347630091708742,1.0,1.8508938167461095,0.21100305020809174,0.07523851841688156,0.5413327813148499,0.11927898973226547,993.6238404672687,3317445.75,1134.8886374262268,2205771.75,1089.7879808376415,2177800.25,993.6238404672687,1703.0317170205544,955.8098002580082,1.839075160151056,10.233346036102443,0.06788419934471657,0.8598102364609165,2948.672254558513,3245.9462938996207,0.007180961594797326,0.008367020608638111,0.6966050871508612,0.2803868318130859,0.007460098832617427,991.7807847893698,1447.9912725892898,2079.5088798693596,data\raw\Training_data\90.wav,90.wav,4
199923,16000.0,12.4951875,-0.018680481240153313,0.47576555609703064,0.47613218426704407,-6.445449225911334,1.0,2.1002570988545877,0.16093116998672485,0.04415370896458626,0.5248236656188965,0.11756358295679092,1236.4760432766616,5287546.0,1235.4356427224482,5166564.5,1235.1955502868605,5046412.0,1236.4760432766616,1423.3531973735855,601.9204814384257,3.4651989098893767,26.632881359901315,0.04143175165926364,0.8190801570432352,1780.6855639421178,2246.144765734808,0.006028905066260574,0.006126903188450708,0.9018807208857998,0.08246963323498081,0.0034938376245080313,1106.3459431881274,1295.7788748668238,1609.3395957443618,data\raw\Training_data\91.wav,91.wav,4
79050,16000.0,4.940625,-0.023122601211071014,0.18072806298732758,0.18220122158527374,-14.788974311698933,1.0,5.488437406178313,0.1362094134092331,0.046908024698495865,0.5032671093940735,0.12992823123931885,668.741302972802,276610.125,739.5825426944972,268329.625,666.5148640101203,246760.5625,668.741302972802,1132.401187318458,569.0790459553973,1.8422966717612044,15.468498574004215,0.012080833452190964,0.7908585073428823,1615.585072738773,2188.3870967741937,0.03437604375643184,0.008124424679189817,0.8765417001298136,0.08007213422197004,0.0008856763821149141,737.3561037318153,1037.1157495256168,1397.394054395952,data\raw\Training_data\92.wav,92.wav,4
345213,16000.0,21.5758125,-0.01610475778579712,0.5306519269943237,0.5308962464332581,-5.4998069043309865,1.0,1.8836072146268519,0.204387366771698,0.06625090539455414,0.5343616604804993,0.10617058724164963,975.7222352576525,8333645.0,1851.8885441741766,8134627.0,1850.0809645059717,6837079.5,975.7222352576525,1689.887751973025,821.3771934188586,2.3576770874349733,14.42560373946792,0.061976237191747864,0.8584909141165279,2258.269532143923,3258.6953562003746,0.006287038778803479,0.007028276158671146,0.7418819335841288,0.23861501859293,0.00618773288546641,1154.9043633930355,1487.2209331630036,1986.2983143740241,data\raw\Training_data\93.wav,93.wav,4
282680,16000.0,17.6675,-0.01866050623357296,0.4988817572593689,0.49923062324523926,-6.03397565006572,1.0,2.003082249841804,0.19777631759643555,0.062422920018434525,0.5295348763465881,0.10775507241487503,1759.6151124946937,7916515.0,1759.6717135984152,7217031.0,1758.8226970425924,6351009.0,1759.6151124946937,1588.86246855873,750.9870189502006,2.471915217450252,16.37061972758631,0.05139808632053425,0.8420583332057837,2093.335220036791,3150.4174331399463,0.006240891723995631,0.00806714129673397,0.7987091703634247,0.18203414705137386,0.004948594356051082,1062.9121267864723,1462.232913541814,1879.1566435545494,data\raw\Training_data\94.wav,94.wav,4
301053,16000.0,18.8158125,-0.01659848727285862,0.5122452974319458,0.5125141739845276,-5.805882386979928,1.0,1.9511655496774403,0.1962405890226364,0.06883292645215988,0.5274382829666138,0.12352358549833298,1805.6621259379579,8011854.0,1807.0970892168489,7111565.5,1806.7782084882065,6966118.0,1805.6621259379579,1688.719998931565,793.7572217075219,2.274211003764046,14.857117263857761,0.05727221750636645,0.8517250809302436,2190.2322846807706,3192.2086808635027,0.006379530041086575,0.0068780171323158225,0.7689015917116824,0.2119948218421299,0.005846039272785324,1123.0447794906545,1667.5867704357704,1955.961242704773,data\raw\Training_data\95.wav,95.wav,4
230009,16000.0,14.3755625,-0.01965869404375553,0.4359935522079468,0.4364365339279175,-7.2015780388879485,1.0,2.2912838918411023,0.18943773210048676,0.0667465478181839,0.5238837599754333,0.11129416525363922,1767.7916951075827,5576396.5,1768.278632575247,5546853.5,1767.026507658396,5404975.0,1767.7916951075827,1636.0109587224517,769.9800209563281,2.3986514736073334,15.915029660943853,0.045468803018639516,0.8372257234560501,2088.613923802982,3231.525722906495,0.006588104702449662,0.005134618018547973,0.7976367197116265,0.18567747744131746,0.004963080126058305,1088.4443652204914,1561.469333808677,1889.4564995282794,data\raw\Training_data\96.wav,96.wav,4
375643,16000.0,23.4776875,-0.019080674275755882,0.4535568952560425,0.45395806431770325,-6.859685289844859,1.0,2.202846647306498,0.1827031373977661,0.05772937089204788,0.5257571935653687,0.11068622767925262,1756.5614160253217,12289443.0,1758.0521931727728,9099501.0,1751.6631482551252,8770491.0,1756.5614160253217,1633.379689119678,662.1562930344907,2.461553507066815,19.54641628216433,0.04547050465237428,0.8390435416496163,2065.2374728132827,2484.997723902748,0.005934200909004533,0.005560855214877413,0.7970578452374162,0.18692807475392312,0.004519023884778578,1170.8989652409334,1711.326978008375,1918.332033340166,data\raw\Training_data\97.wav,97.wav,4
250182,16000.0,15.636375,-0.01928771287202835,0.431815505027771,0.43224605917930603,-7.285379150646251,1.0,2.3134970898258116,0.1701131910085678,0.05507642403244972,0.5291528105735779,0.10276295989751816,916.5167757872267,6236987.0,917.1563102061698,5965896.0,916.5807292291211,4712761.5,916.5167757872267,1463.3745776006567,738.2807847928409,2.6188551156052537,16.944726163604404,0.046180444740712534,0.8376438981447999,1974.882285696013,3090.2303123326215,0.00778706333533502,0.0068079485534059715,0.8439744286593497,0.13729257639582715,0.004137983056082341,979.1911488436417,1259.1153640149969,1792.4870694134668,data\raw\Training_data\98.wav,98.wav,4
349072,16000.0,21.817,-0.01770329289138317,0.4663284718990326,0.4666644036769867,-6.61990650109907,1.0,2.142867534186676,0.21879813075065613,0.0734410360455513,0.5275847315788269,0.11477553844451904,1027.6848329284503,6276609.0,1028.6015492505844,5496554.0,1657.239767154054,4971192.0,1027.6848329284503,1797.593508809683,880.1819049907796,1.8316630507124116,11.90624681532641,0.0618923978507432,0.8652648450648394,2856.4422239537976,3099.509556767658,0.007448680241967817,0.007693891239049523,0.6665622276070075,0.311482234172247,0.006811798232894913,1117.3855250492734,1688.2706146582939,2214.7407984599163,data\raw\Training_data\99.wav,99.wav,4
