iter	Passed	Remaining
1249	11428	2285
1250	11436	2276
1251	11444	2266
1252	11452	2257
1253	11461	2248
1254	11468	2238
1255	11476	2229
1256	11484	2220
1257	11492	2210
1258	11501	2201
1259	11509	2192
1260	11517	2182
1261	11526	2173
1262	11533	2164
1263	11541	2154
1264	11550	2145
1265	11559	2136
1266	11566	2127
1267	11574	2117
1268	11582	2108
1269	11590	2099
1270	11598	2089
1271	11606	2080
1272	11613	2070
1273	11621	2061
1274	11629	2052
1275	11637	2042
1276	11645	2033
1277	11652	2024
1278	11660	2014
1279	11668	2005
1280	11675	1996
1281	11683	1986
1282	11691	1977
1283	11699	1968
1284	11707	1958
1285	11716	1949
1286	11723	1940
1287	11731	1930
1288	11739	1921
1289	11746	1912
1290	11754	1903
1291	11762	1893
1292	11770	1884
1293	11778	1875
1294	11786	1865
1295	11795	1856
1296	11803	1847
1297	11811	1838
1298	11819	1828
1299	11827	1819
1300	11836	1810
1301	11844	1801
1302	11852	1792
1303	11860	1782
1304	11868	1773
1305	11877	1764
1306	11885	1755
1307	11893	1745
1308	11901	1736
1309	11908	1727
1310	11916	1718
1311	11924	1708
1312	11933	1699
1313	11940	1690
1314	11948	1680
1315	11956	1671
1316	11963	1662
1317	11971	1653
1318	11978	1643
1319	11986	1634
1320	11995	1625
1321	12002	1616
1322	12010	1606
1323	12018	1597
1324	12025	1588
1325	12033	1579
1326	12041	1569
1327	12049	1560
1328	12057	1551
1329	12064	1542
1330	12072	1532
1331	12079	1523
1332	12087	1514
1333	12096	1505
1334	12103	1495
1335	12111	1486
1336	12119	1477
1337	12126	1468
1338	12134	1459
1339	12142	1449
1340	12150	1440
1341	12158	1431
1342	12165	1422
1343	12173	1412
1344	12182	1403
1345	12190	1394
1346	12198	1385
1347	12206	1376
1348	12214	1367
1349	12221	1357
1350	12230	1348
1351	12238	1339
1352	12246	1330
1353	12254	1321
1354	12262	1312
1355	12269	1302
1356	12277	1293
1357	12285	1284
1358	12293	1275
1359	12302	1266
1360	12310	1257
1361	12317	1248
1362	12325	1238
1363	12333	1229
1364	12341	1220
1365	12349	1211
1366	12357	1202
1367	12365	1193
1368	12372	1183
1369	12380	1174
1370	12388	1165
1371	12396	1156
1372	12404	1147
1373	12412	1138
1374	12420	1129
1375	12427	1119
1376	12435	1110
1377	12443	1101
1378	12450	1092
1379	12458	1083
1380	12466	1074
1381	12474	1065
1382	12482	1055
1383	12489	1046
1384	12498	1037
1385	12506	1028
1386	12513	1019
1387	12521	1010
1388	12529	1001
1389	12537	992
1390	12545	983
1391	12552	973
1392	12560	964
1393	12569	955
1394	12580	946
1395	12590	938
1396	12599	928
1397	12609	920
1398	12618	910
1399	12627	901
1400	12635	892
1401	12644	883
1402	12652	874
1403	12661	865
1404	12669	856
1405	12678	847
1406	12687	838
1407	12695	829
1408	12703	820
1409	12711	811
1410	12719	802
1411	12727	793
1412	12734	784
1413	12742	775
1414	12750	765
1415	12758	756
1416	12766	747
1417	12773	738
1418	12781	729
1419	12790	720
1420	12798	711
1421	12806	702
1422	12814	693
1423	12821	684
1424	12829	675
1425	12836	666
1426	12844	657
1427	12852	648
1428	12860	638
1429	12868	629
1430	12875	620
1431	12883	611
1432	12892	602
1433	12900	593
1434	12908	584
1435	12916	575
1436	12923	566
1437	12931	557
1438	12939	548
1439	12947	539
1440	12955	530
1441	12962	521
1442	12971	512
1443	12979	503
1444	12987	494
1445	12996	485
1446	13004	476
1447	13012	467
1448	13020	458
1449	13028	449
1450	13036	440
1451	13044	431
1452	13052	422
1453	13060	413
1454	13067	404
1455	13075	395
1456	13083	386
1457	13091	377
1458	13099	368
1459	13107	359
1460	13115	350
1461	13123	341
1462	13130	332
1463	13138	323
1464	13146	314
1465	13154	305
1466	13161	296
1467	13168	287
1468	13176	278
1469	13184	269
1470	13192	260
1471	13200	251
1472	13208	242
1473	13216	233
1474	13224	224
1475	13231	215
1476	13239	206
1477	13246	197
1478	13254	188
1479	13262	179
1480	13270	170
1481	13278	161
1482	13285	152
1483	13293	143
1484	13301	134
1485	13309	125
1486	13317	116
1487	13325	107
1488	13332	98
1489	13340	89
1490	13348	80
1491	13355	71
1492	13363	62
1493	13372	53
1494	13380	44
1495	13388	35
1496	13396	26
1497	13404	17
1498	13412	8
1499	13420	0
